number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price
0.001589825119236884,0.07142857142857142,0.0,0.0,150
0.151033386327504,0.07142857142857142,0.0,0.8465753424657534,155
0.006359300476947536,0.0,0.0,0.11232876712328767,160
0.0,0.0,0.0,0.0,37
0.007949125596184421,0.14285714285714285,0.0,0.0,130
0.044515103338632754,0.14285714285714285,0.0,0.0,100
0.0,0.07142857142857142,0.0,0.16712328767123288,80
0.0,0.21428571428571427,0.003067484662576687,0.0958904109589041,150
0.04769475357710652,0.07142857142857142,0.0,0.9123287671232877,54
0.16216216216216217,0.0,0.003067484662576687,0.2219178082191781,98
0.26073131955484896,0.14285714285714285,0.0,0.23835616438356164,68
0.001589825119236884,0.2857142857142857,0.0,0.0,34
0.0,0.6428571428571428,0.0,0.0,40
0.028616852146263912,0.07142857142857142,0.0,0.9808219178082191,160
0.0906200317965024,0.07142857142857142,0.0,0.9178082191780822,75
0.031796502384737683,0.0,0.015337423312883437,0.7068493150684931,60
0.001589825119236884,0.4285714285714286,0.0,0.0,75
0.09379968203497616,0.0,0.003067484662576687,0.14794520547945206,29
0.001589825119236884,0.0,0.0,0.0,75
0.007949125596184421,0.3571428571428571,0.0,0.0,180
0.004769475357710652,0.0,0.0,0.0,50
0.0,1.0,0.0,0.4904109589041096,120
0.13195548489666137,0.07142857142857142,0.0,0.2876712328767123,160
0.011128775834658189,0.4285714285714286,0.0,0.0,98
0.14467408585055644,0.07142857142857142,0.003067484662576687,0.2767123287671233,160
0.0,0.9285714285714286,0.08282208588957056,0.8821917808219178,35
0.18441971383147854,0.14285714285714285,0.08282208588957056,0.09863013698630137,199
0.001589825119236884,0.0,0.0,0.0,35
0.0,0.07142857142857142,0.0,0.0,100
0.24483306836248014,0.07142857142857142,0.0,0.3972602739726027,99
0.009538950715421305,0.14285714285714285,0.0,0.0,150
0.0,0.2857142857142857,0.0,0.0,99
0.03656597774244833,0.0,0.0,0.0,75
0.001589825119236884,0.4285714285714286,0.0,0.4904109589041096,50
0.003179650238473768,0.0,0.0,0.0,95
0.020667726550079493,0.14285714285714285,0.0,0.0,78
0.12718600953895073,0.2857142857142857,0.003067484662576687,0.0,69
0.40540540540540543,0.0,0.012269938650306749,0.42191780821917807,40
0.006359300476947536,0.2857142857142857,0.0,0.19726027397260273,200
0.001589825119236884,0.14285714285714285,0.0,0.0,200
0.001589825119236884,0.07142857142857142,0.0,0.0,160
0.004769475357710652,0.14285714285714285,0.0,0.0,16
0.007949125596184421,0.21428571428571427,0.0,0.5315068493150685,499
0.014308426073131956,0.0,0.0,0.0,45
0.05087440381558029,0.3571428571428571,0.0,0.7972602739726028,175
0.22575516693163752,0.0,0.0,0.3150684931506849,50
0.014308426073131956,0.21428571428571427,0.0,0.6219178082191781,140
0.001589825119236884,0.07142857142857142,0.0,0.2602739726027397,69
0.17329093799682035,0.21428571428571427,0.006134969325153375,0.0,65
0.001589825119236884,0.14285714285714285,0.0,0.936986301369863,70
0.001589825119236884,0.2857142857142857,0.0,0.0,60
0.11446740858505565,0.0,0.006134969325153375,0.6109589041095891,180
0.01907790143084261,0.14285714285714285,0.003067484662576687,0.008219178082191782,450
0.001589825119236884,0.5,0.0,0.17534246575342466,160
0.046104928457869634,0.07142857142857142,0.003067484662576687,0.3315068493150685,70
0.015898251192368842,0.2857142857142857,0.0,0.030136986301369864,160
0.009538950715421305,0.07142857142857142,0.0,0.0,105
0.0,0.2857142857142857,0.0,0.0,80
0.14467408585055644,0.21428571428571427,0.003067484662576687,0.41643835616438357,379
0.0,0.21428571428571427,0.006134969325153375,0.9698630136986301,345
0.0,0.07142857142857142,0.0,0.0,50
0.046104928457869634,0.0,0.006134969325153375,0.0,44
0.014308426073131956,0.07142857142857142,0.0,0.0,200
0.007949125596184421,0.21428571428571427,0.003067484662576687,0.0,45
0.17806041335453102,0.0,0.006134969325153375,0.0,62
0.04769475357710652,0.07142857142857142,0.10122699386503069,0.8493150684931506,60
0.003179650238473768,0.2857142857142857,0.0,0.0,100
0.01907790143084261,0.0,0.0,0.0,50
0.003179650238473768,0.0,0.003067484662576687,0.9972602739726028,400
0.001589825119236884,0.0,0.0,0.0,80
0.031796502384737683,0.07142857142857142,0.0,0.0027397260273972603,250
0.004769475357710652,0.0,0.0,0.005479452054794521,100
0.0,0.07142857142857142,0.0,0.0,84
0.0,0.14285714285714285,0.0,0.6273972602739726,60
0.007949125596184421,0.14285714285714285,0.006134969325153375,0.989041095890411,120
0.0,0.07142857142857142,0.0,1.0,97
0.001589825119236884,0.0,0.0,0.0136986301369863,155
0.007949125596184421,0.14285714285714285,0.0,0.3972602739726027,75
0.012718600953895072,0.14285714285714285,0.003067484662576687,0.0,30
0.003179650238473768,0.4285714285714286,0.0,0.0,75
0.08903020667726551,0.07142857142857142,0.0,0.3643835616438356,100
0.031796502384737683,0.07142857142857142,0.003067484662576687,0.9452054794520548,70
0.2813990461049285,0.07142857142857142,0.003067484662576687,0.2876712328767123,69
0.5612082670906201,0.0,0.0,0.7068493150684931,80
0.009538950715421305,0.21428571428571427,0.0,0.0,94
0.0,0.0,0.0,0.0,210
0.11128775834658189,0.07142857142857142,0.0,0.9287671232876712,109
0.0,0.07142857142857142,0.006134969325153375,0.0,150
0.004769475357710652,0.07142857142857142,0.0,0.4821917808219178,110
0.0,0.9285714285714286,0.0,0.3506849315068493,72
0.028616852146263912,0.3571428571428571,0.003067484662576687,0.038356164383561646,99
0.001589825119236884,0.21428571428571427,0.003067484662576687,0.0,47
0.009538950715421305,0.14285714285714285,0.0,0.0410958904109589,95
0.012718600953895072,0.5,0.0,0.0,100
0.006359300476947536,0.0,0.0,0.5095890410958904,129
0.004769475357710652,0.4285714285714286,0.0,0.12054794520547946,100
0.0,0.0,0.03680981595092024,0.9616438356164384,100
0.11605723370429254,0.14285714285714285,0.0,0.08767123287671233,150
0.012718600953895072,0.14285714285714285,0.0,0.9835616438356164,100
0.055643879173290944,0.0,0.003067484662576687,0.9972602739726028,109
0.0397456279809221,0.07142857142857142,0.0,0.0821917808219178,126
0.0,0.0,0.0,0.0,180
0.003179650238473768,0.14285714285714285,0.006134969325153375,0.9205479452054794,99
0.001589825119236884,0.2857142857142857,0.0,0.0,50
0.003179650238473768,0.07142857142857142,0.0,0.0,50
0.004769475357710652,0.0,0.0,1.0,110
0.3672496025437202,0.07142857142857142,0.003067484662576687,0.06027397260273973,85
0.0794912559618442,0.07142857142857142,0.006134969325153375,0.0,109
0.0985691573926868,0.14285714285714285,0.0,0.2958904109589041,100
0.0,0.07142857142857142,0.0,0.0821917808219178,195
0.004769475357710652,0.07142857142857142,0.0,0.0,195
0.003179650238473768,0.14285714285714285,0.0,0.0,130
0.24324324324324326,0.14285714285714285,0.0,0.7123287671232876,200
0.0,0.0,0.0,0.11232876712328767,150
0.006359300476947536,0.14285714285714285,0.0,0.936986301369863,80
0.004769475357710652,0.0,0.009202453987730062,0.9013698630136986,49
0.0,0.0,0.0,0.4904109589041096,188
0.001589825119236884,0.0,0.0,0.0,80
0.0906200317965024,0.07142857142857142,0.0,0.9698630136986301,190
0.041335453100158986,0.07142857142857142,0.0,0.0821917808219178,146
0.001589825119236884,0.2857142857142857,0.0,0.24657534246575344,64
0.009538950715421305,0.14285714285714285,0.0,0.0,175
0.0,0.3571428571428571,0.0,0.03287671232876713,250
0.07154213036565978,0.21428571428571427,0.0,0.4657534246575343,130
0.003179650238473768,0.0,0.006134969325153375,0.8904109589041096,55
0.01907790143084261,0.14285714285714285,0.0,0.8246575342465754,350
0.06518282988871224,0.07142857142857142,0.003067484662576687,0.936986301369863,125
0.09220985691573927,0.0,0.003067484662576687,0.41643835616438357,37
0.11446740858505565,0.07142857142857142,0.0,0.9068493150684932,451
0.151033386327504,0.0,0.0,0.019178082191780823,40
0.020667726550079493,0.2857142857142857,0.0,0.0,65
0.14467408585055644,0.2857142857142857,0.006134969325153375,0.6794520547945205,30
0.001589825119236884,0.14285714285714285,0.14723926380368096,0.5589041095890411,699
0.23370429252782196,0.07142857142857142,0.0,0.5835616438356165,60
0.001589825119236884,0.0,0.003067484662576687,0.9972602739726028,300
0.003179650238473768,0.0,0.0,0.0,110
0.36406995230524647,0.0,0.006134969325153375,0.8493150684931506,60
0.015898251192368842,0.07142857142857142,0.0,0.11232876712328767,190
0.0,0.0,0.0,0.0,50
0.001589825119236884,0.2857142857142857,0.0,0.0027397260273972603,90
0.1192368839427663,0.0,0.003067484662576687,0.18904109589041096,150
0.01907790143084261,0.07142857142857142,0.0,0.10684931506849316,325
0.006359300476947536,0.07142857142857142,0.0,0.0,45
0.0,0.14285714285714285,0.0,0.0,275
0.006359300476947536,0.07142857142857142,0.0,0.0,100
0.025437201907790145,0.0,0.009202453987730062,0.410958904109589,120
0.0,0.07142857142857142,0.0,0.03287671232876713,179
0.11605723370429254,0.14285714285714285,0.0,0.9835616438356164,89
0.003179650238473768,0.4285714285714286,0.0,0.0,1150
0.003179650238473768,0.21428571428571427,0.0,0.0958904109589041,100
0.003179650238473768,0.3571428571428571,0.0,0.0,130
0.014308426073131956,0.21428571428571427,0.0,0.0,58
0.08585055643879173,0.07142857142857142,0.0,0.0,100
0.0,0.0,0.0,0.5068493150684932,175
0.0,0.21428571428571427,0.0,0.0,90
0.001589825119236884,0.2857142857142857,0.0,0.0,80
0.0,0.21428571428571427,0.0,0.12054794520547946,74
0.012718600953895072,0.0,0.03067484662576687,0.4849315068493151,299
0.0,0.14285714285714285,0.003067484662576687,0.0,80
0.004769475357710652,0.07142857142857142,0.0,0.0,82
0.0,0.0,0.0,0.0,65
0.001589825119236884,0.0,0.0,0.0,113
0.0,0.4285714285714286,0.003067484662576687,0.0,120
0.0,0.0,0.0,0.24657534246575344,140
0.13195548489666137,0.21428571428571427,0.0,0.6958904109589041,182
0.0,0.07142857142857142,0.0,0.0,55
0.0,0.4285714285714286,0.0,0.7616438356164383,160
0.05405405405405406,0.14285714285714285,0.0,0.0,150
0.10015898251192369,0.21428571428571427,0.003067484662576687,0.16712328767123288,199
0.1589825119236884,0.07142857142857142,0.0,0.810958904109589,51
0.0,0.0,0.0,0.0,130
0.0,0.2857142857142857,0.0,0.0,130
0.0,0.6428571428571428,0.0,0.0,78
0.007949125596184421,0.14285714285714285,0.0,0.44931506849315067,265
0.06836248012718601,0.14285714285714285,0.003067484662576687,0.18356164383561643,150
0.006359300476947536,0.21428571428571427,0.018404907975460124,1.0,30
0.21144674085850557,0.0,0.003067484662576687,0.03561643835616438,81
0.003179650238473768,0.07142857142857142,1.0,0.7123287671232876,244
0.007949125596184421,0.07142857142857142,0.012269938650306749,0.0,145
0.0,0.0,0.0,0.0,100
0.0397456279809221,0.14285714285714285,0.0,0.0,160
0.35294117647058826,0.0,0.0,0.44931506849315067,45
0.19554848966613675,0.14285714285714285,0.0,0.5780821917808219,180
0.001589825119236884,0.4285714285714286,0.003067484662576687,0.0,115
0.0,0.0,0.0,0.0,60
0.003179650238473768,0.0,0.027607361963190184,0.6904109589041096,230
0.022257551669316377,0.4285714285714286,0.0,0.0,85
0.003179650238473768,0.0,0.0,0.0,80
0.07313195548489666,0.07142857142857142,0.0,0.8767123287671232,225
0.11128775834658189,0.21428571428571427,0.003067484662576687,0.9534246575342465,78
0.003179650238473768,0.07142857142857142,0.0,0.0,85
0.028616852146263912,0.2857142857142857,0.003067484662576687,0.263013698630137,225
0.004769475357710652,0.14285714285714285,0.0,0.0,100
0.015898251192368842,0.0,0.0,0.2273972602739726,168
0.0,0.2857142857142857,0.0,0.136986301369863,168
0.5516693163751988,0.0,0.006134969325153375,0.43561643835616437,65
0.009538950715421305,0.14285714285714285,0.0,0.989041095890411,499
0.033386327503974564,0.14285714285714285,0.0,0.0,250
0.07154213036565978,0.0,0.003067484662576687,0.23013698630136986,58
0.001589825119236884,0.07142857142857142,0.009202453987730062,0.24657534246575344,79
0.02702702702702703,0.0,0.015337423312883437,0.4767123287671233,79
0.04769475357710652,0.14285714285714285,0.0,0.43561643835616437,150
0.017488076311605726,0.21428571428571427,0.0,0.873972602739726,150
0.007949125596184421,0.07142857142857142,0.009202453987730062,0.9506849315068493,195
0.07790143084260732,0.0,0.003067484662576687,0.0,150
0.017488076311605726,0.0,0.02147239263803681,0.4,43
0.07472178060413355,0.07142857142857142,0.009202453987730062,0.6821917808219178,60
0.03815580286168522,0.0,0.0,0.5150684931506849,125
0.07313195548489666,0.14285714285714285,0.006134969325153375,0.8136986301369863,350
0.012718600953895072,0.07142857142857142,0.0,0.5068493150684932,125
0.0,0.0,0.0,0.0,79
0.009538950715421305,0.07142857142857142,0.0,0.0,55
0.0,0.07142857142857142,0.0,0.0,180
0.03815580286168522,0.07142857142857142,0.0,0.32602739726027397,90
0.003179650238473768,0.07142857142857142,0.0,0.030136986301369864,131
0.001589825119236884,0.07142857142857142,0.0,0.021917808219178082,158
0.012718600953895072,0.4285714285714286,0.0,0.4876712328767123,115
0.08744038155802862,0.14285714285714285,0.009202453987730062,0.2191780821917808,53
0.0,0.0,0.0,0.0,150
0.04292527821939587,0.0,0.0,0.8273972602739726,80
0.004769475357710652,0.14285714285714285,0.0,0.9972602739726028,175
0.10174880763116058,0.14285714285714285,0.0,0.852054794520548,79
0.011128775834658189,0.0,0.0,0.0,100
0.0,0.0,0.09815950920245399,0.9972602739726028,225
0.011128775834658189,0.14285714285714285,0.0,0.010958904109589041,145
0.0,0.4285714285714286,0.003067484662576687,0.24383561643835616,50
0.11446740858505565,0.07142857142857142,0.0,0.0273972602739726,165
0.01907790143084261,0.14285714285714285,0.0,0.0,95
0.0,0.14285714285714285,0.0,0.2410958904109589,85
0.057233704292527825,0.14285714285714285,0.0,0.24383561643835616,120
0.025437201907790145,0.6428571428571428,0.0,0.16712328767123288,180
0.030206677265500796,0.2857142857142857,0.0,0.8246575342465754,355
0.003179650238473768,0.14285714285714285,0.003067484662576687,0.049315068493150684,330
0.11128775834658189,0.07142857142857142,0.0,0.0136986301369863,55
0.04292527821939587,0.07142857142857142,0.0,0.2767123287671233,230
0.14308426073131955,0.0,0.0,0.44931506849315067,170
0.001589825119236884,0.07142857142857142,0.003067484662576687,0.0136986301369863,200
0.001589825119236884,0.0,0.0,0.0,106
0.07790143084260732,0.14285714285714285,0.006134969325153375,0.8410958904109589,45
0.006359300476947536,0.0,0.0,0.6575342465753424,63
0.006359300476947536,0.4285714285714286,0.0,0.0,160
0.011128775834658189,0.14285714285714285,0.003067484662576687,0.9972602739726028,45
0.10174880763116058,0.2857142857142857,0.0,0.9013698630136986,200
0.0985691573926868,0.14285714285714285,0.0,0.7534246575342466,140
0.09220985691573927,0.07142857142857142,0.0,0.5205479452054794,100
0.0,0.0,0.0,0.0,30
0.003179650238473768,0.21428571428571427,0.0,0.0,61
0.0,0.0,0.0,0.4931506849315069,10
0.003179650238473768,0.14285714285714285,0.0,0.0,100
0.028616852146263912,0.14285714285714285,0.003067484662576687,0.0,175
0.004769475357710652,0.0,0.006134969325153375,0.0,118
0.0,0.0,0.0,0.0,157
0.0,0.9285714285714286,0.0,0.2273972602739726,250
0.05882352941176471,0.07142857142857142,0.009202453987730062,0.1917808219178082,74
0.12082670906200318,0.14285714285714285,0.006134969325153375,0.6931506849315069,38
0.0,0.0,0.0,0.0,70
0.20190779014308427,0.07142857142857142,0.003067484662576687,0.6465753424657534,170
0.0,0.21428571428571427,0.0,0.0,55
0.16375198728139906,0.0,0.0,0.7232876712328767,99
0.006359300476947536,0.9285714285714286,0.0,0.18082191780821918,75
0.001589825119236884,0.07142857142857142,0.0,0.0,350
0.007949125596184421,0.0,0.009202453987730062,0.008219178082191782,285
0.17011128775834658,0.0,0.003067484662576687,0.7205479452054795,62
0.0,0.07142857142857142,0.003067484662576687,0.18904109589041096,275
0.004769475357710652,0.21428571428571427,0.0,1.0,50
0.003179650238473768,0.07142857142857142,0.02147239263803681,0.07671232876712329,30
0.055643879173290944,0.14285714285714285,0.0,0.6109589041095891,499
0.003179650238473768,0.0,0.0,0.0,55
0.0,0.0,0.0,0.0,220
0.0,0.0,0.0,0.0,46
0.001589825119236884,0.0,0.0,0.0,59
0.0,0.07142857142857142,0.006134969325153375,0.4904109589041096,2500
0.012718600953895072,0.3571428571428571,0.0,0.0410958904109589,79
0.10810810810810811,0.0,0.003067484662576687,0.8575342465753425,500
0.10651828298887123,0.0,0.0,0.9424657534246575,300
0.001589825119236884,0.4285714285714286,0.0,0.23835616438356164,80
0.0,0.07142857142857142,0.0,0.0,150
0.08426073131955486,0.2857142857142857,0.0,0.0821917808219178,278
0.003179650238473768,0.0,0.0,0.0,60
0.03656597774244833,0.14285714285714285,0.0,0.0,110
0.017488076311605726,0.07142857142857142,0.0,0.0,150
0.0,0.0,0.003067484662576687,0.0,98
0.0,0.6428571428571428,0.0,0.08767123287671233,30
0.0,0.2857142857142857,0.0,0.0,120
0.109697933227345,0.0,0.009202453987730062,0.0,38
0.2686804451510334,0.14285714285714285,0.0,0.3726027397260274,54
0.0,1.0,0.0,0.24383561643835616,90
0.0,0.14285714285714285,0.015337423312883437,0.021917808219178082,145
0.2798092209856916,0.14285714285714285,0.0,0.10136986301369863,79
0.014308426073131956,0.07142857142857142,0.0,0.0,100
0.03815580286168522,0.14285714285714285,0.0,0.038356164383561646,180
0.006359300476947536,0.07142857142857142,0.0,0.7205479452054795,750
0.0,0.14285714285714285,0.0,0.2767123287671233,475
0.009538950715421305,0.4285714285714286,0.003067484662576687,0.22465753424657534,88
0.014308426073131956,0.07142857142857142,0.0,0.052054794520547946,170
0.05087440381558029,0.07142857142857142,0.009202453987730062,0.9205479452054794,40
0.003179650238473768,0.2857142857142857,0.0,0.0,80
0.08744038155802862,0.0,0.003067484662576687,0.16164383561643836,54
0.011128775834658189,0.07142857142857142,0.006134969325153375,0.0,80
0.02384737678855326,0.07142857142857142,0.0,0.010958904109589041,175
0.001589825119236884,0.14285714285714285,0.0,0.0,150
0.05246422893481718,0.0,0.012269938650306749,0.3095890410958904,460
0.003179650238473768,0.0,0.0,0.0,45
0.007949125596184421,0.14285714285714285,0.003067484662576687,0.9342465753424658,65
0.012718600953895072,0.07142857142857142,0.0,0.0,175
0.0,0.14285714285714285,0.0,0.24383561643835616,85
0.0,0.2857142857142857,0.0,0.0,70
0.30365659777424486,0.0,0.0,0.0,130
0.1414944356120827,0.14285714285714285,0.003067484662576687,0.5178082191780822,53
0.001589825119236884,0.07142857142857142,0.0,0.0,159
0.0,0.2857142857142857,0.0,0.0,40
0.004769475357710652,0.07142857142857142,0.0,0.24383561643835616,85
0.02702702702702703,0.0,0.0,0.17534246575342466,90
0.0,0.2857142857142857,0.0,0.0,190
